page_id,page_number,source_member,source_image_sha256,source_operational_route,route_subtype,final_validated_operational_route,storage_decision,storage_reasons,postgres_graph_record,raw_tiff_reference_preserved,qdrant_embedding_allowed,opensearch_index_allowed,final_do_not_embed,validator_gated,invalid_operational_route,human_review_required,manual_review_required,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,unsafe_record,source_retry_status,source_validation_decision,source_validation_score,source_validation_reasons,ocr_text_word_count,part_number_count
t_p_120_1176_p000337,337,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,16
t_p_120_1176_p000338,338,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000339,339,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000340,340,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000341,341,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000342,342,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000343,343,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000344,344,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,3
t_p_120_1176_p000345,345,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000346,346,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000347,347,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,7
t_p_120_1176_p000348,348,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000349,349,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000350,350,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000351,351,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000352,352,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000353,353,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,3
t_p_120_1176_p000354,354,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000355,355,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000356,356,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,10
t_p_120_1176_p000357,357,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000358,358,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,16
t_p_120_1176_p000359,359,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000360,360,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000361,361,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,16
t_p_120_1176_p000362,362,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000363,363,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000364,364,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000365,365,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,3
t_p_120_1176_p000366,366,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000367,367,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000368,368,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,14
