answer_permission,blocked_from_retrieval_loaders,dry_run_only,final_do_not_embed,final_validated_operational_route,live_write_enabled,loader_targets,opensearch_index_allowed,page_id,page_number,postgres_graph_record,qdrant_embedding_allowed,raw_tiff_reference,record_index,source_image_sha256,source_member,source_truth_mutation_allowed,storage_decision,unsafe,validator_gated,write_attempted,route,source_image_path,ocr_text_path,lineage_repair_status,lineage_ready,missing_lineage_fields,evidence_policy,postgres_write_attempt,postgres_graph_plan_joined,embedding_scope,qdrant_write_attempt,qdrant_plan_joined,target_plan_join_status,target_plan_joined_targets,contract_statuses,missing_contract_fields_by_target,contract_ready_targets,postgres_contract_ready,qdrant_contract_ready,opensearch_contract_ready,live_write_allowed,loader_contract_blockers,loader_contract_status,exact_index_scope,opensearch_write_attempt,opensearch_plan_joined
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000323,323,True,True,00000323.tif,323,27581b257d34a4b05cbef50e0b78a6aa9b9247cb1f427867f48f40490423ae75,00000323.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000323.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000323.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000324,324,True,True,00000324.tif,324,a04ee2330bc61740bc6ea770ce1efae0d013217395675d7b1a3818c513103da8,00000324.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000324.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000324.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000325,325,True,True,00000325.tif,325,1c9b3eea409f1a0cb521539f2784511c3bf72134f942e9a454cd75bb0f9655df,00000325.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000325.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000325.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000326,326,True,True,00000326.tif,326,b2e1babd85de44152204d890064988bd76b63f84054714616f20b34adbc95a31,00000326.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000326.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000326.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000327,327,True,True,00000327.tif,327,f05329f717e4facc4406b53e2a7881383d24efb5d1bc653067c6822cd2bcee48,00000327.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000327.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000327.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000328,328,True,True,00000328.tif,328,ab12bc29d8be7a732e00fe897ed3bf1d742d07626f2187cb13495e89fdce8ef9,00000328.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000328.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000328.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,True,True,True,plain_text,False,"[""postgres_graph""]",False,t_p_120_1176_p000329,329,True,False,00000329.tif,329,c2a838817d73a5447285851fbee34bc634764d3ec0af1c0be0134134ef6ab90a,00000329.tif,False,graph_only_validator_gated,False,True,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000329.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000329.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000330,330,True,True,00000330.tif,330,8b5042e44ed195877ca69a6947320be2c131b068ca710eab17d0897279e78e7d,00000330.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000330.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000330.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000331,331,True,True,00000331.tif,331,613483316d6adec8d7096704d169853fd756845a0b7a9afb7a2f2c6e379b2c38,00000331.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000331.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000331.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000332,332,True,True,00000332.tif,332,c51b59f529ef8a0d36beee69446f307f2020bece10f70e92731295c87f4e8bba,00000332.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000332.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000332.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000333,333,True,True,00000333.tif,333,a925009d83be8b2d41ba19dd85fdc711e98c602a922d7746f496c863177ad3b9,00000333.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000333.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000333.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000334,334,True,True,00000334.tif,334,6d159bb5c0242a6cfd4cd8a582e5944723e4288af9728baf7dc52d9deb6d6ecf,00000334.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000334.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000334.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,True,True,True,blank,False,"[""postgres_graph""]",False,t_p_120_1176_p000335,335,True,False,00000335.tif,335,b96db1c40b1543b3522833ff33c109bf80dd3902a8e533910b60ae7d6ce75cc6,00000335.tif,False,graph_only_blank,False,False,False,blank,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000335.tif,,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000336,336,True,True,00000336.tif,336,c8a2916733ceb404d645b379cf19a94eeed09efe929528a0bad2c7a74d5312a2,00000336.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000336.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000336.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000337,337,True,True,00000337.tif,337,c52e6f011cb006811334a67c7355146b078a05b2a1541a8150a852ad15647c40,00000337.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000337.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000337.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
False,True,True,True,table,False,"[""postgres_graph""]",False,t_p_120_1176_p000338,338,True,False,00000338.tif,338,c9b2f95e8aa2e3e4790565753fff324323c1e510376bccc39196aac718dcbb92,00000338.tif,False,graph_only_validator_gated,False,True,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000338.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000338.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_only,False,True,,,,joined_target_specific_dry_run_plans,"[""postgres_graph""]","{""postgres_graph"": ""ready""}","{""postgres_graph"": []}","[""postgres_graph""]",True,False,False,False,[],ready_dry_run_only,,,
False,False,True,False,plain_text,False,"[""postgres_graph"", ""qdrant""]",False,t_p_120_1176_p000339,339,True,True,00000339.tif,339,485ba45fb3d9ae821f430edb9eefc7315fb6209a0c4ba224b5ce1bc97e39c4ae,00000339.tif,False,validated_graph_and_semantic_index,False,False,False,plain_text,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000339.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000339.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant""]","{""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant""]",True,True,False,False,[],ready_dry_run_only,,,
False,False,True,False,table,False,"[""postgres_graph"", ""qdrant"", ""opensearch""]",True,t_p_120_1176_p000340,340,True,True,00000340.tif,340,3e3aa25759fd0c5745b13af886752a9a9a564308c76930fef25a1950c1d5998e,00000340.tif,False,validated_graph_semantic_and_exact_index,False,False,False,table,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\page_images\t_p_120_1176_p000340.tif,local_data\organization\trace_net\raw_to_answer_context_engineered_native_gemma4_001\ocr_route_scan_pack_tesseract_full\ocr_text\t_p_120_1176_p000340.txt,repaired_from_ocr_scan_pack,True,[],graph_source_map_plus_validated_evidence_links,False,True,validated_page_or_evidence_summary,False,True,joined_target_specific_dry_run_plans,"[""postgres_graph"", ""qdrant"", ""opensearch""]","{""opensearch"": ""ready"", ""postgres_graph"": ""ready"", ""qdrant"": ""ready""}","{""opensearch"": [], ""postgres_graph"": [], ""qdrant"": []}","[""postgres_graph"", ""qdrant"", ""opensearch""]",True,True,True,False,[],ready_dry_run_only,validated_table_or_exact_evidence,False,True
